file,site_id,year,high_rh_count,low_rh_count,median_pm25_high_rh,median_pm25_low_rh,high_low_ratio,suspected_humidity_bias
Raw_data_1Hr_2021_site_1427_Najafgarh_Delhi_DPCC_1Hr.csv,1427,2021,601,4007,136.25,44.0,3.096590909090909,True
Raw_data_1Hr_2021_site_1428_Okhla_Phase-2_Delhi_DPCC_1Hr.csv,1428,2021,843,4278,155.75,55.0,2.831818181818182,True
Raw_data_1Hr_2021_site_1429_Nehru_Nagar_Delhi_DPCC_1Hr.csv,1429,2021,1728,3578,83.125,60.0,1.3854166666666667,False
Raw_data_1Hr_2021_site_1430_Rohini_Delhi_DPCC_1Hr.csv,1430,2021,842,3912,185.875,59.875,3.104384133611691,True
Raw_data_1Hr_2021_site_1431_Patparganj_Delhi_DPCC_1Hr.csv,1431,2021,1171,3834,148.5,67.75,2.1918819188191883,True
Raw_data_1Hr_2021_site_1432_Sonia_Vihar_Delhi_DPCC_1Hr.csv,1432,2021,1434,3588,188.25,64.75,2.9073359073359075,True
Raw_data_1Hr_2021_site_1434_Wazirpur_Delhi_DPCC_1Hr.csv,1434,2021,231,4609,85.0,67.75,1.2546125461254614,False
Raw_data_1Hr_2021_site_1435_Vivek_Vihar_Delhi_DPCC_1Hr.csv,1435,2021,2154,3697,126.5,70.25,1.800711743772242,True
Raw_data_1Hr_2021_site_1560_Bawana_Delhi_DPCC_1Hr.csv,1560,2021,781,3772,180.0,69.0,2.608695652173913,True
Raw_data_1Hr_2021_site_1561_Mundka_Delhi_DPCC_1Hr.csv,1561,2021,659,4105,156.5,65.0,2.4076923076923076,True
Raw_data_1Hr_2021_site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_1Hr.csv,1562,2021,1423,3887,107.0,50.25,2.129353233830846,True
Raw_data_1Hr_2021_site_1563_Pusa_Delhi_DPCC_1Hr.csv,1563,2021,848,4004,173.0,54.75,3.1598173515981736,True
Raw_data_1Hr_2021_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2021,1197,3503,148.25,84.25,1.7596439169139466,True
Raw_data_1Hr_2021_site_5024_Alipur_Delhi_DPCC_1Hr.csv,5024,2021,705,3915,36.0,61.25,0.5877551020408164,False
Raw_data_1Hr_2021_site_5393_Chandni_Chowk_Delhi_IITM_1Hr.csv,5393,2021,518,3973,42.2,75.32,0.5602761550716941,False
Raw_data_1Hr_2021_site_5395_Lodhi_Road_Delhi_IITM_1Hr.csv,5395,2021,2301,2551,73.61,66.07,1.1141213864083548,False
Raw_data_1Hr_2022_site_113_Shadipur_Delhi_CPCB_1Hr.csv,113,2022,946,4516,45.95,82.905,0.5542488390326278,False
Raw_data_1Hr_2022_site_114_IHBAS_Dilshad_Garden_Delhi_CPCB_1Hr.csv,114,2022,1548,3506,97.065,76.56,1.2678291536050157,False
Raw_data_1Hr_2022_site_115_NSIT_Dwarka_Delhi_CPCB_1Hr.csv,115,2022,1511,3841,94.98,108.68,0.8739418476260581,False
Raw_data_1Hr_2022_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2022,880,4735,60.730000000000004,75.0,0.8097333333333334,False
Raw_data_1Hr_2022_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2022,314,997,48.25,115.0,0.41956521739130437,False
Raw_data_1Hr_2022_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2022,2355,2933,70.75,73.75,0.9593220338983051,False
Raw_data_1Hr_2022_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2022,1856,3051,86.5,75.0,1.1533333333333333,False
Raw_data_1Hr_2022_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2022,590,4497,104.5,84.75,1.233038348082596,False
Raw_data_1Hr_2022_site_1420_Ashok_Vihar_Delhi_DPCC_1Hr.csv,1420,2022,1682,3681,137.625,61.25,2.246938775510204,True
Raw_data_1Hr_2022_site_1421_Dr._Karni_Singh_Shooting_Range_Delhi_DPCC_1Hr.csv,1421,2022,1295,3786,54.5,63.25,0.8616600790513834,False
Raw_data_1Hr_2022_site_1422_Dwarka-Sector_8_Delhi_DPCC__1Hr.csv,1422,2022,292,4386,77.375,62.75,1.2330677290836654,False
Raw_data_1Hr_2022_site_1423_Jahangirpuri_Delhi_DPCC_1Hr.csv,1423,2022,1430,3431,122.75,77.0,1.594155844155844,True
Raw_data_1Hr_2022_site_1424_Jawaharlal_Nehru_Stadium_Delhi_DPCC_1Hr.csv,1424,2022,1749,3942,135.0,64.375,2.0970873786407767,True
Raw_data_1Hr_2022_site_1425_Major_Dhyan_Chand_National_Stadium_Delhi_DPCC_1Hr.csv,1425,2022,1168,3758,157.25,67.75,2.321033210332103,True
Raw_data_1Hr_2022_site_1426_Narela_Delhi_DPCC_1Hr.csv,1426,2022,1662,3149,133.0,65.5,2.030534351145038,True
Raw_data_1Hr_2022_site_1427_Najafgarh_Delhi_DPCC_1Hr.csv,1427,2022,910,3604,85.0,52.25,1.6267942583732058,True
Raw_data_1Hr_2022_site_1428_Okhla_Phase-2_Delhi_DPCC_1Hr.csv,1428,2022,188,4240,128.125,61.375,2.0875763747454177,True
Raw_data_1Hr_2022_site_1429_Nehru_Nagar_Delhi_DPCC_1Hr.csv,1429,2022,1594,3426,164.75,73.5,2.241496598639456,True
Raw_data_1Hr_2022_site_1430_Rohini_Delhi_DPCC_1Hr.csv,1430,2022,852,4001,146.45999999999998,66.0,2.219090909090909,True
Raw_data_1Hr_2022_site_1431_Patparganj_Delhi_DPCC_1Hr.csv,1431,2022,1482,3754,114.375,76.25,1.5,True
Raw_data_1Hr_2022_site_1432_Sonia_Vihar_Delhi_DPCC_1Hr.csv,1432,2022,1278,4453,139.75,73.0,1.9143835616438356,True
Raw_data_1Hr_2022_site_1434_Wazirpur_Delhi_DPCC_1Hr.csv,1434,2022,680,3773,138.5,74.5,1.8590604026845639,True
Raw_data_1Hr_2022_site_1435_Vivek_Vihar_Delhi_DPCC_1Hr.csv,1435,2022,848,4610,176.125,70.0,2.5160714285714287,True
Raw_data_1Hr_2022_site_1560_Bawana_Delhi_DPCC_1Hr.csv,1560,2022,915,3915,129.0,72.0,1.7916666666666667,True
Raw_data_1Hr_2022_site_1561_Mundka_Delhi_DPCC_1Hr.csv,1561,2022,923,4256,114.25,73.25,1.5597269624573378,True
Raw_data_1Hr_2022_site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_1Hr.csv,1562,2022,2467,3225,99.5,56.25,1.768888888888889,True
Raw_data_1Hr_2022_site_1563_Pusa_Delhi_DPCC_1Hr.csv,1563,2022,1147,4057,141.5,60.25,2.3485477178423237,True
Raw_data_1Hr_2022_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2022,1122,4098,182.125,80.5,2.262422360248447,True
Raw_data_1Hr_2022_site_5024_Alipur_Delhi_DPCC_1Hr.csv,5024,2022,100,4258,260.5,65.25,3.992337164750958,True
Raw_data_1Hr_2022_site_5393_Chandni_Chowk_Delhi_IITM_1Hr.csv,5393,2022,225,2656,74.3,89.28999999999999,0.8321200582372047,False
Raw_data_1Hr_2022_site_5395_Lodhi_Road_Delhi_IITM_1Hr.csv,5395,2022,1048,1974,75.50999999999999,82.13499999999999,0.9193401107932063,False
Raw_data_1Hr_2023_site_113_Shadipur_Delhi_CPCB_1Hr.csv,113,2023,1391,3331,80.3,104.2,0.7706333973128598,False
Raw_data_1Hr_2023_site_114_IHBAS_Dilshad_Garden_Delhi_CPCB_1Hr.csv,114,2023,1616,3389,100.375,69.60000000000001,1.4421695402298849,False
Raw_data_1Hr_2023_site_115_NSIT_Dwarka_Delhi_CPCB_1Hr.csv,115,2023,1648,3566,153.08749999999998,98.225,1.5585390684652582,True
Raw_data_1Hr_2023_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2023,769,3350,50.0,57.0,0.8771929824561403,False
Raw_data_1Hr_2023_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2023,2257,2541,134.75,53.75,2.5069767441860464,True
Raw_data_1Hr_2023_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2023,1737,2905,103.5,72.0,1.4375,False
Raw_data_1Hr_2023_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2023,577,4091,186.5,62.0,3.0080645161290325,True
Raw_data_1Hr_2023_site_1420_Ashok_Vihar_Delhi_DPCC_1Hr.csv,1420,2023,1651,3254,150.0,44.375,3.380281690140845,True
Raw_data_1Hr_2023_site_1421_Dr._Karni_Singh_Shooting_Range_Delhi_DPCC_1Hr.csv,1421,2023,1486,3364,74.75,48.375,1.545219638242894,True
Raw_data_1Hr_2023_site_1422_Dwarka-Sector_8_Delhi_DPCC__1Hr.csv,1422,2023,466,3917,235.625,52.5,4.488095238095238,True
Raw_data_1Hr_2023_site_1423_Jahangirpuri_Delhi_DPCC_1Hr.csv,1423,2023,1328,3159,134.375,60.75,2.211934156378601,True
Raw_data_1Hr_2023_site_1424_Jawaharlal_Nehru_Stadium_Delhi_DPCC_1Hr.csv,1424,2023,1896,3223,149.5,42.0,3.5595238095238093,True
Raw_data_1Hr_2023_site_1425_Major_Dhyan_Chand_National_Stadium_Delhi_DPCC_1Hr.csv,1425,2023,1138,3558,190.75,49.25,3.8730964467005076,True
Raw_data_1Hr_2023_site_1426_Narela_Delhi_DPCC_1Hr.csv,1426,2023,1128,3440,121.5,56.0,2.169642857142857,True
Raw_data_1Hr_2023_site_1427_Najafgarh_Delhi_DPCC_1Hr.csv,1427,2023,386,3366,127.5,40.75,3.128834355828221,True
Raw_data_1Hr_2023_site_1428_Okhla_Phase-2_Delhi_DPCC_1Hr.csv,1428,2023,645,3935,162.25,48.0,3.3802083333333335,True
Raw_data_1Hr_2023_site_1429_Nehru_Nagar_Delhi_DPCC_1Hr.csv,1429,2023,673,4021,256.25,56.25,4.555555555555555,True
Raw_data_1Hr_2023_site_1430_Rohini_Delhi_DPCC_1Hr.csv,1430,2023,705,3658,223.0,55.125,4.045351473922903,True
Raw_data_1Hr_2023_site_1431_Patparganj_Delhi_DPCC_1Hr.csv,1431,2023,826,3742,214.625,60.0,3.5770833333333334,True
Raw_data_1Hr_2023_site_1432_Sonia_Vihar_Delhi_DPCC_1Hr.csv,1432,2023,1896,3208,179.375,51.5,3.483009708737864,True
Raw_data_1Hr_2023_site_1434_Wazirpur_Delhi_DPCC_1Hr.csv,1434,2023,1117,3188,221.0,58.0,3.810344827586207,True
Raw_data_1Hr_2023_site_1435_Vivek_Vihar_Delhi_DPCC_1Hr.csv,1435,2023,321,4055,234.5,59.75,3.924686192468619,True
Raw_data_1Hr_2023_site_1560_Bawana_Delhi_DPCC_1Hr.csv,1560,2023,977,3529,168.0,58.0,2.896551724137931,True
Raw_data_1Hr_2023_site_1561_Mundka_Delhi_DPCC_1Hr.csv,1561,2023,681,4102,122.5,59.5,2.0588235294117645,True
Raw_data_1Hr_2023_site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_1Hr.csv,1562,2023,2997,2827,100.0,46.0,2.1739130434782608,True
Raw_data_1Hr_2023_site_1563_Pusa_Delhi_DPCC_1Hr.csv,1563,2023,889,4111,165.0,53.0,3.1132075471698113,True
Raw_data_1Hr_2023_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2023,692,4798,161.125,78.41666666666666,2.054729011689692,True
Raw_data_1Hr_2023_site_5024_Alipur_Delhi_DPCC_1Hr.csv,5024,2023,341,3996,188.0,47.0,4.0,True
Raw_data_1Hr_2023_site_5393_Chandni_Chowk_Delhi_IITM_1Hr.csv,5393,2023,125,1337,121.425,32.675,3.7161438408569243,True
Raw_data_1Hr_2023_site_5395_Lodhi_Road_Delhi_IITM_1Hr.csv,5395,2023,409,595,80.56666666666668,42.425,1.8990375171871934,True
Raw_data_1Hr_2023_site_5852_New_Moti_Bagh_Delhi_MHUA_1Hr.csv,5852,2023,906,641,210.6,145.48250000000002,1.4475967899919233,False
Raw_data_1Hr_2024_site_113_Shadipur_Delhi_CPCB_1Hr.csv,113,2024,1324,4480,54.44,111.55,0.48803227252353204,False
Raw_data_1Hr_2024_site_114_IHBAS_Dilshad_Garden_Delhi_CPCB_1Hr.csv,114,2024,1582,4231,64.685,66.53,0.9722681497068991,False
Raw_data_1Hr_2024_site_115_NSIT_Dwarka_Delhi_CPCB_1Hr.csv,115,2024,1568,3963,83.36,87.9,0.9483503981797496,False
Raw_data_1Hr_2024_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2024,2222,2410,55.39,67.495,0.8206533817319801,False
Raw_data_1Hr_2024_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2024,1691,2142,52.7,87.425,0.6028024020589077,False
Raw_data_1Hr_2024_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2024,2907,2166,128.0,47.0,2.723404255319149,True
Raw_data_1Hr_2024_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2024,1405,3161,80.5,70.0,1.15,False
Raw_data_1Hr_2024_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2024,1025,4098,107.0,73.0,1.4657534246575343,False
Raw_data_1Hr_2024_site_1420_Ashok_Vihar_Delhi_DPCC_1Hr.csv,1420,2024,1631,3756,139.5,58.0,2.4051724137931036,True
Raw_data_1Hr_2024_site_1421_Dr._Karni_Singh_Shooting_Range_Delhi_DPCC_1Hr.csv,1421,2024,1698,3715,66.875,61.5,1.0873983739837398,False
Raw_data_1Hr_2024_site_1422_Dwarka-Sector_8_Delhi_DPCC__1Hr.csv,1422,2024,1316,3733,152.875,60.75,2.516460905349794,True
Raw_data_1Hr_2024_site_1423_Jahangirpuri_Delhi_DPCC_1Hr.csv,1423,2024,1635,3537,107.0,74.0,1.445945945945946,False
Raw_data_1Hr_2024_site_1424_Jawaharlal_Nehru_Stadium_Delhi_DPCC_1Hr.csv,1424,2024,587,4013,171.5,42.0,4.083333333333333,True
Raw_data_1Hr_2024_site_1425_Major_Dhyan_Chand_National_Stadium_Delhi_DPCC_1Hr.csv,1425,2024,836,3839,180.625,64.0,2.822265625,True
Raw_data_1Hr_2024_site_1426_Narela_Delhi_DPCC_1Hr.csv,1426,2024,819,4151,121.5,66.75,1.8202247191011236,True
Raw_data_1Hr_2024_site_1427_Najafgarh_Delhi_DPCC_1Hr.csv,1427,2024,362,3445,127.0,46.25,2.745945945945946,True
Raw_data_1Hr_2024_site_1428_Okhla_Phase-2_Delhi_DPCC_1Hr.csv,1428,2024,595,4331,106.5,56.5,1.8849557522123894,True
Raw_data_1Hr_2024_site_1429_Nehru_Nagar_Delhi_DPCC_1Hr.csv,1429,2024,1418,4108,152.0,62.25,2.4417670682730925,True
Raw_data_1Hr_2024_site_1430_Rohini_Delhi_DPCC_1Hr.csv,1430,2024,1146,3557,185.125,62.0,2.9858870967741935,True
Raw_data_1Hr_2024_site_1431_Patparganj_Delhi_DPCC_1Hr.csv,1431,2024,531,4050,193.75,60.75,3.1893004115226335,True
Raw_data_1Hr_2024_site_1432_Sonia_Vihar_Delhi_DPCC_1Hr.csv,1432,2024,1416,3630,183.375,60.0,3.05625,True
Raw_data_1Hr_2024_site_1434_Wazirpur_Delhi_DPCC_1Hr.csv,1434,2024,736,3756,196.875,66.0,2.9829545454545454,True
Raw_data_1Hr_2024_site_1435_Vivek_Vihar_Delhi_DPCC_1Hr.csv,1435,2024,400,4450,212.5,65.75,3.2319391634980987,True
Raw_data_1Hr_2024_site_1560_Bawana_Delhi_DPCC_1Hr.csv,1560,2024,953,3814,125.5,72.25,1.7370242214532872,True
Raw_data_1Hr_2024_site_1561_Mundka_Delhi_DPCC_1Hr.csv,1561,2024,582,3885,111.5,67.0,1.664179104477612,True
Raw_data_1Hr_2024_site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_1Hr.csv,1562,2024,2356,3263,45.0,51.0,0.8823529411764706,False
Raw_data_1Hr_2024_site_1563_Pusa_Delhi_DPCC_1Hr.csv,1563,2024,1338,4562,81.0,62.0,1.3064516129032258,False
Raw_data_1Hr_2024_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2024,599,3452,145.0,90.625,1.6,True
Raw_data_1Hr_2024_site_5024_Alipur_Delhi_DPCC_1Hr.csv,5024,2024,933,3870,145.0,53.0,2.7358490566037736,True
Raw_data_1Hr_2024_site_5395_Lodhi_Road_Delhi_IITM_1Hr.csv,5395,2024,1527,2066,105.8,62.15,1.7023330651649236,True
Raw_data_1Hr_2025_site_113_Shadipur_Delhi_CPCB_1Hr.csv,113,2025,1560,3501,99.25,85.02,1.1673723829687133,False
Raw_data_1Hr_2025_site_114_IHBAS_Dilshad_Garden_Delhi_CPCB_1Hr.csv,114,2025,1542,4037,65.905,67.6,0.9749260355029586,False
Raw_data_1Hr_2025_site_115_NSIT_Dwarka_Delhi_CPCB_1Hr.csv,115,2025,2252,3487,70.305,70.55,0.9965272856130405,False
Raw_data_1Hr_2025_site_118_DTU_Delhi_CPCB_1Hr.csv,118,2025,2509,1840,47.58,48.96,0.9718137254901961,False
Raw_data_1Hr_2025_site_119_Sirifort_Delhi_CPCB_1Hr.csv,119,2025,2672,1927,67.275,69.71,0.9650695739492183,False
Raw_data_1Hr_2025_site_122_Mandir_Marg_Delhi_DPCC_1Hr.csv,122,2025,2852,2281,96.0,54.0,1.7777777777777777,True
Raw_data_1Hr_2025_site_124_R_K_Puram_Delhi_DPCC_1Hr.csv,124,2025,2129,2613,114.0,68.0,1.6764705882352942,True
Raw_data_1Hr_2025_site_125_Punjabi_Bagh_Delhi_DPCC_1Hr.csv,125,2025,804,3677,168.0,68.0,2.4705882352941178,True
Raw_data_1Hr_2025_site_1420_Ashok_Vihar_Delhi_DPCC_1Hr.csv,1420,2025,1663,3274,163.0,68.0,2.3970588235294117,True
Raw_data_1Hr_2025_site_1421_Dr._Karni_Singh_Shooting_Range_Delhi_DPCC_1Hr.csv,1421,2025,1493,3267,57.0,61.0,0.9344262295081968,False
Raw_data_1Hr_2025_site_1422_Dwarka-Sector_8_Delhi_DPCC__1Hr.csv,1422,2025,1408,3188,158.0,63.0,2.507936507936508,True
Raw_data_1Hr_2025_site_1423_Jahangirpuri_Delhi_DPCC_1Hr.csv,1423,2025,1482,3330,78.0,85.0,0.9176470588235294,False
Raw_data_1Hr_2025_site_1424_Jawaharlal_Nehru_Stadium_Delhi_DPCC_1Hr.csv,1424,2025,1621,3488,125.75,42.0,2.994047619047619,True
Raw_data_1Hr_2025_site_1425_Major_Dhyan_Chand_National_Stadium_Delhi_DPCC_1Hr.csv,1425,2025,825,3763,177.0,57.0,3.1052631578947367,True
Raw_data_1Hr_2025_site_1426_Narela_Delhi_DPCC_1Hr.csv,1426,2025,1260,3233,131.0,67.0,1.955223880597015,True
Raw_data_1Hr_2025_site_1427_Najafgarh_Delhi_DPCC_1Hr.csv,1427,2025,2477,2397,82.25,51.0,1.6127450980392157,True
Raw_data_1Hr_2025_site_1428_Okhla_Phase-2_Delhi_DPCC_1Hr.csv,1428,2025,1217,3710,51.0,59.0,0.864406779661017,False
Raw_data_1Hr_2025_site_1429_Nehru_Nagar_Delhi_DPCC_1Hr.csv,1429,2025,761,4609,114.0,64.0,1.78125,True
Raw_data_1Hr_2025_site_1430_Rohini_Delhi_DPCC_1Hr.csv,1430,2025,1644,3024,167.0,64.0,2.609375,True
Raw_data_1Hr_2025_site_1431_Patparganj_Delhi_DPCC_1Hr.csv,1431,2025,1128,3170,173.5,61.0,2.8442622950819674,True
Raw_data_1Hr_2025_site_1432_Sonia_Vihar_Delhi_DPCC_1Hr.csv,1432,2025,1960,3194,120.0,50.5,2.376237623762376,True
Raw_data_1Hr_2025_site_1434_Wazirpur_Delhi_DPCC_1Hr.csv,1434,2025,670,4116,227.5,74.0,3.074324324324324,True
Raw_data_1Hr_2025_site_1435_Vivek_Vihar_Delhi_DPCC_1Hr.csv,1435,2025,574,4191,277.5,63.5,4.3700787401574805,True
Raw_data_1Hr_2025_site_1560_Bawana_Delhi_DPCC_1Hr.csv,1560,2025,1924,3194,122.125,72.625,1.6815834767641997,True
Raw_data_1Hr_2025_site_1561_Mundka_Delhi_DPCC_1Hr.csv,1561,2025,1205,3380,151.0,64.0,2.359375,True
Raw_data_1Hr_2025_site_1562_Sri_Aurobindo_Marg_Delhi_DPCC_1Hr.csv,1562,2025,3295,2447,53.5,56.0,0.9553571428571429,False
Raw_data_1Hr_2025_site_1563_Pusa_Delhi_DPCC_1Hr.csv,1563,2025,1081,3743,106.0,52.0,2.0384615384615383,True
Raw_data_1Hr_2025_site_301_Anand_Vihar_Delhi_DPCC_1Hr.csv,301,2025,753,3534,80.0,75.0,1.0666666666666667,False
Raw_data_1Hr_2025_site_5024_Alipur_Delhi_DPCC_1Hr.csv,5024,2025,1563,3415,146.0,61.0,2.3934426229508197,True
Raw_data_1Hr_2025_site_5393_Chandni_Chowk_Delhi_IITM_1Hr.csv,5393,2025,1527,3514,40.05,84.755,0.4725384933042298,False
Raw_data_1Hr_2025_site_5395_Lodhi_Road_Delhi_IITM_1Hr.csv,5395,2025,2916,2556,75.2,56.58,1.3290915517850832,False
Raw_data_1Hr_2025_site_5852_New_Moti_Bagh_Delhi_MHUA_1Hr.csv,5852,2025,1090,2183,190.365,81.4,2.3386363636363634,True
